Latitude_(deg),Longitude_(deg),Activity_concentration,Distance_from_FDNPP,Total_biomass,Tree_height,Elevation,Mushroom_animal_name_encoded,Variance_type_inv_encoded,Wild_Grown_mushroom_encoded,Leaf/ring_age_encoded,Slope_aspect_encoded,Position_on_slope_encoded,Thickness_type_litter_encoded,Leaf_habit_encoded,Parts_animal_encoded,Mushroom_animal_scientific_name_encoded,Parts_encoded
37.0,140.0,10.463131911491969,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,8.665785595466064,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,6.698268054115413,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.332204510175204,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.332204510175204,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,10.203629181337648,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,7.170888478512505,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,5.081404364984463,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.19722457733622,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,0.0,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,9.105090961257083,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,7.550135342488429,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,5.14166355650266,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.367295829986474,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,0.0,20.18,,,460.0,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,5.198497031265826,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,6.792344427470809,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,6.621405651764134,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,6.255750041753367,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,6.3818160174060985,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,7.090909822079984,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,8.101980731853192,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,7.244941546337007,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,8.216358332386156,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,6.803505257608338,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,6.836259277277067,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,6.523562306149512,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,6.734591659972948,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,7.00397413672268,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,6.634633357861686,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,7.090909822079984,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,7.090909822079984,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,7.438971592395862,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,8.575650760987806,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,9.024131268455037,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,9.210440366976515,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,7.496097345175956,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,8.294299608857235,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,8.366602832783736,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,7.696667081526462,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,8.071218539969863,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,8.648396877031582,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,29
37.0,140.0,4.948759890378168,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,5.081404364984463,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,5.25227342804663,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,5.303304908059076,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,5.442417710521793,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,5.916202062607435,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,7.170888478512505,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,6.311734809152915,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,7.313886831633462,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,16
37.0,140.0,3.091042453358316,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,3.9889840465642745,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,4.5217885770490405,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,4.875197323201151,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,5.14166355650266,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,5.484796933490655,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,6.154858094016418,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,5.707110264748875,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,6.803505257608338,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,33
37.0,140.0,2.4849066497880004,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,3.1780538303479458,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,2.6390573296152584,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,3.784189633918261,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,3.784189633918261,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,4.465908118654584,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,4.07753744390572,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,3.610917912644224,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,5.198497031265826,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,15
37.0,140.0,9.305741456739437,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.853808274977197,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,6.431331081933479,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.017279836814924,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.14166355650266,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.546884034617923,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.38958706681109,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,6.55250788703459,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.3694478524670215,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.784189633918261,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.39274525863144,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.476579508530941,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,6.3473892096560105,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.442417710521793,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.795790545596741,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.305741456739437,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.160803920954665,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.303304908059076,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.4011973816621555,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,2.5649493574615367,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.148571345578551,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.188966863648876,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.351858133476067,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,0.0,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,2.4849066497880004,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.61587214452889,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.630700432209832,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.739792912179234,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.709530201312334,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,0.0,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.741027444837728,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.648396877031582,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.942799375126701,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.382026634673881,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,2.8903717578961645,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.472781556562168,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.630700432209832,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.442417710521793,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.218875824868201,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.51085950651685,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,9.798182590890704,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.412054873292933,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.14166355650266,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.454347296253507,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,3.4339872044851463,18.2,,,599.0,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.14166355650266,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,0.0,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,0.0,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,7.00397413672268,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,5.351858133476067,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,0.0,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,0.0,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,6.042632833682381,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,0.0,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,4
37.0,140.0,0.0,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,7.378383712996714,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,6.580639137284949,20.03,,,460.0,129,1,1,43,7,7,58,0,0,191,18
37.0,140.0,10.49684202174171,34.2,,24.3,567.5,129,1,1,43,7,5,55,1,0,191,19
37.0,140.0,11.39640288460621,34.2,,24.3,567.5,129,1,1,43,7,5,46,1,0,191,19
37.0,140.0,11.863589378812122,34.2,,24.3,567.5,129,1,1,43,7,5,54,1,0,191,19
37.0,140.0,6.752270376141742,34.2,,24.3,567.5,129,1,1,51,7,5,58,1,0,191,33
37.0,140.0,6.419994928147142,34.2,,24.3,567.5,129,1,1,57,7,5,58,1,0,191,33
37.0,140.0,6.84587987526405,34.2,,24.3,567.5,129,1,1,43,7,5,58,1,0,191,15
37.0,140.0,7.669028288589683,34.2,,24.3,567.5,129,1,1,43,7,5,58,1,0,191,16
37.0,140.0,8.517393171418904,34.2,,24.3,567.5,129,1,1,43,7,5,58,1,0,191,29
37.0,140.0,7.912423121473705,34.2,,24.3,567.5,129,1,1,45,7,5,58,1,0,191,4
37.0,140.0,9.76428295481558,34.2,,24.3,567.5,129,1,1,58,7,5,58,1,0,191,4
37.0,140.0,8.790421306897867,34.2,,24.3,567.5,129,1,1,60,7,5,58,1,0,191,18
37.0,140.0,9.417435838868784,34.2,,24.3,567.5,129,1,1,55,7,5,58,1,0,191,18
,,4.130354999745133,,,19.4,,129,1,1,43,7,7,58,1,0,191,33
,,4.792479284293085,,,17.4,,129,1,1,43,7,7,58,1,0,191,33
,,3.32862668882732,,,13.6,,129,1,1,43,7,7,58,1,0,191,33
,,4.650143551630823,,,12.2,,129,1,1,43,7,7,58,1,0,191,33
,,3.775057150354989,,,22.5,,129,1,1,43,7,7,58,1,0,191,33
,,3.966511190712216,,,24.0,,129,1,1,43,7,7,58,1,0,191,33
,,4.213607983048918,,,22.7,,129,1,1,43,7,7,58,1,0,191,33
,,3.8918202981106265,,,19.5,,129,1,1,43,7,7,58,1,0,191,33
,,4.468204330914934,,,17.7,,129,1,1,43,7,7,58,1,0,191,33
,,3.873282177111716,,,14.9,,129,1,1,43,7,7,58,1,0,191,33
,,8.101980731853192,,,15.0,,129,1,1,43,7,7,58,1,0,191,33
,,7.090909822079984,,,21.2,,129,1,1,43,7,7,58,1,0,191,33
,,6.68586094706836,,,12.7,,129,1,1,43,7,7,58,1,0,191,33
36.0,139.0,6.507277712385012,161.68,,,,129,1,1,43,7,3,57,1,0,191,19
36.0,139.0,6.734591659972948,161.68,,,,129,1,1,43,7,3,56,1,0,191,19
36.0,139.0,6.0473721790462776,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,6.021023349349527,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,5.857933154483459,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,5.375278407684165,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,5.1298987149230735,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.77912349311153,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.543294782270004,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.532599493153256,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.127134385045092,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.02535169073515,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.828641396489095,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.828641396489095,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.49650756146648,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.4011973816621555,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.302585092994046,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,1.9459101490553128,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,1.791759469228055,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,6.48768401848461,161.68,,,,129,1,1,43,7,3,57,1,0,191,19
36.0,139.0,7.2078598714324755,161.68,,,,129,1,1,43,7,3,56,1,0,191,19
36.0,139.0,5.236441962829949,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.564348191467836,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.110873864173311,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.970291913552122,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.8918202981106265,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.80666248977032,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.80666248977032,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.80666248977032,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.9318256327243257,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.7612001156935615,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.828641396489095,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.7612001156935615,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.332204510175204,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.4339872044851463,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.772588722239781,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.772588722239781,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.302585092994046,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,7.7501841622578365,161.68,,,,129,1,1,43,7,3,57,1,0,191,19
36.0,139.0,6.744059186311348,161.68,,,,129,1,1,43,7,3,56,1,0,191,19
36.0,139.0,5.0238805208462765,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.48863636973214,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.276666119016055,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.80666248977032,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.828641396489095,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.784189633918261,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.912023005428146,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.713572066704308,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.828641396489095,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.07753744390572,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.610917912644224,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.8903717578961645,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.258096538021482,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.70805020110221,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.5649493574615367,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.772588722239781,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,1.9459101490553128,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,7.270312886079025,161.68,,,,129,1,1,43,7,3,57,1,0,191,19
36.0,139.0,7.00850518208228,161.68,,,,129,1,1,43,7,3,56,1,0,191,19
36.0,139.0,5.739792912179234,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,5.389071729816501,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,5.579729825986222,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.74493212836325,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.61512051684126,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.77912349311153,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.543294782270004,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.48863636973214,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.276666119016055,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,4.174387269895637,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.970291913552122,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.713572066704308,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.610917912644224,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,3.091042453358316,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.6390573296152584,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.3978952727983707,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,2.302585092994046,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
36.0,139.0,0.0,161.68,,,,129,1,1,43,7,3,58,1,0,191,26
37.0,140.0,10.05195066017375,52.45,,,,129,1,1,43,7,7,58,0,0,191,19
37.0,140.0,8.88336291691676,52.45,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,6.447305862541213,52.45,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,6.056784013228625,52.45,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,5.476463551931511,52.45,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,4.143134726391533,52.45,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,2.70805020110221,52.45,,,,129,1,1,43,7,7,58,0,0,191,26
37.0,140.0,11.207771646606409,52.45,,,,129,1,1,43,7,7,58,1,0,191,19
37.0,140.0,9.09504174761272,52.45,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,6.728628613084702,52.45,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,5.293304824724492,52.45,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,4.454347296253507,52.45,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,3.6375861597263857,52.45,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,2.995732273553991,52.45,,,,129,1,1,43,7,7,58,1,0,191,26
37.0,140.0,11.151969943847991,35.63,,,,129,0,1,43,7,7,35,3,0,191,19
37.0,140.0,7.273092595999522,35.63,,,,129,0,1,43,7,7,58,3,0,191,26
37.0,140.0,6.825460036255307,35.63,,,,129,0,1,43,7,7,58,3,0,191,26
37.0,140.0,5.442417710521793,35.63,,,,129,0,1,43,7,7,58,3,0,191,26
37.0,140.0,4.394449154672439,35.63,,,,129,0,1,43,7,7,58,3,0,191,26
37.0,140.0,10.24356044187724,35.63,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,9.176886995716965,35.63,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,8.326274787396764,35.63,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,8.114025442356757,35.63,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,7.844240718141811,35.63,,,,129,1,1,43,7,7,58,3,0,191,18
37.0,140.0,11.288168112178615,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,7.92588031673756,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,6.123150487933357,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,4.141546163706395,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,5.450179715857283,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,10.77228827467366,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,7.237059026124737,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,5.590613776550563,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
37.0,140.0,4.190714786041794,8.7,,,,129,1,1,43,7,5,58,1,0,191,26
,,10.839600519357369,3.09,,,,129,1,1,26,7,7,58,1,0,191,18
,,10.043292972227004,3.09,,,,129,1,1,27,7,7,58,1,0,191,18
,,10.085850775128716,3.09,,,,129,1,1,29,7,7,58,1,0,191,18
,,10.778977123006351,3.09,,,,129,1,1,43,7,7,58,1,0,191,24
,,10.757924157061597,3.09,,,,129,1,1,43,7,7,58,1,0,191,30
,,10.463131911491969,7.89,,,,129,1,1,26,7,7,58,1,0,191,18
,,8.594339400592892,7.89,,,,129,1,1,27,7,7,58,1,0,191,18
,,8.764209507142004,7.89,,,,129,1,1,29,7,7,58,1,0,191,18
,,9.024131268455037,7.89,,,,129,1,1,43,7,7,58,1,0,191,24
,,8.343077871169383,7.89,,,,129,1,1,43,7,7,58,1,0,191,30
